Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-09-11,2017,9,11,Monday,37,2017-37,974.46,981.94,974.22,977.96,2186700,977.96,0.01248576172871485,964.6807142857148,986.3074000000009
2017-09-12,2017,9,12,Tuesday,37,2017-37,983.27,984.67,975.52,982.58,2481100,982.58,0.004724114496897691,965.8007142857148,986.599000000001
2017-09-13,2017,9,13,Wednesday,37,2017-37,983.97,1000.0,979.42,999.6,3374700,999.6,0.017321702253321414,968.7721428571433,987.5178000000009
2017-09-14,2017,9,14,Thursday,37,2017-37,996.8,998.56,987.74,992.21,3913300,992.21,-0.00739291095815553,971.6121428571433,987.9340000000008
2017-09-15,2017,9,15,Friday,37,2017-37,993.01,996.25,984.03,986.79,3760200,986.79,-0.005462597459494178,974.578571428572,988.3670000000009
2017-09-18,2017,9,18,Monday,38,2017-38,990.4,992.79,968.17,974.19,3411300,974.19,-0.012768649729424375,976.5907142857149,988.2756000000008
2017-09-19,2017,9,19,Tuesday,38,2017-38,977.25,978.24,967.46,969.86,2671100,969.86,-0.004444735707605618,977.7192857142863,987.7434000000009
2017-09-20,2017,9,20,Wednesday,38,2017-38,971.79,974.81,962.16,973.21,2888800,973.21,0.0034541445896227874,978.1207142857149,987.3250000000008
2017-09-21,2017,9,21,Thursday,38,2017-38,971.31,971.7,962.02,964.65,2337600,964.65,-0.008795632356151661,976.9814285714292,986.4878000000009
2017-09-22,2017,9,22,Friday,38,2017-38,961.01,965.61,954.42,955.1,2641800,955.1,-0.00990001408430563,975.3278571428579,985.5772000000009
2017-09-25,2017,9,25,Monday,39,2017-39,949.31,949.42,932.89,939.79,5124000,939.79,-0.01602973295984156,973.5078571428577,984.336800000001
2017-09-26,2017,9,26,Tuesday,39,2017-39,945.49,948.63,931.75,938.6,3564800,938.6,-0.0012662429577128265,971.4221428571435,982.9080000000009
2017-09-27,2017,9,27,Wednesday,39,2017-39,948.0,955.3,943.3,950.87,3148900,950.87,0.013072682559564619,969.3792857142864,981.436400000001
2017-09-28,2017,9,28,Thursday,39,2017-39,951.86,959.7,950.1,956.4,2522600,956.4,0.005815757490795104,968.700714285715,980.027000000001
2017-09-29,2017,9,29,Friday,39,2017-39,960.11,964.83,958.38,961.35,2543800,961.35,0.005175607533999704,967.5142857142865,978.680000000001
2017-10-02,2017,10,2,Monday,40,2017-40,964.0,967.31,952.12,959.19,2442900,959.19,-0.00224681250261094,965.8435714285723,977.3504000000011
2017-10-03,2017,10,3,Tuesday,40,2017-40,958.0,963.69,950.37,957.1,2666600,957.1,-0.0021789497911248734,962.807857142858,975.7134000000011
2017-10-04,2017,10,4,Wednesday,40,2017-40,954.21,967.79,954.05,965.45,2527400,965.45,0.008724309721125811,960.8964285714295,974.225000000001
2017-10-05,2017,10,5,Thursday,40,2017-40,970.0,981.51,969.64,980.85,3229200,980.85,0.01595107274762131,960.4721428571439,972.786000000001
2017-10-06,2017,10,6,Friday,40,2017-40,975.64,995.75,975.64,989.58,3782100,989.58,0.0089004860286519,961.5714285714296,971.6576000000009
2017-10-09,2017,10,9,Monday,41,2017-41,993.24,998.5,987.5,990.99,2938600,990.99,0.0014248197418917918,963.0807142857153,971.0766000000009
2017-10-10,2017,10,10,Tuesday,41,2017-41,996.67,997.95,980.1,987.2,3084900,987.2,-0.003824436235170703,964.080000000001,971.0650000000009
2017-10-11,2017,10,11,Wednesday,41,2017-41,991.27,995.5,986.7,995.0,2337100,995.0,0.007901122058873167,966.2478571428582,971.0412000000008
2017-10-12,2017,10,12,Thursday,41,2017-41,996.81,1008.44,992.4,1000.93,4067300,1000.93,0.005959791633951106,969.5214285714295,971.1420000000008
2017-10-13,2017,10,13,Friday,41,2017-41,1007.0,1007.77,1001.03,1002.94,2431500,1002.94,0.002008142208079544,974.032142857144,971.4624000000009
2017-10-16,2017,10,16,Monday,42,2017-42,1008.44,1009.57,1001.04,1006.34,2008900,1006.34,0.003390057636335264,978.8707142857154,971.8376000000009
2017-10-17,2017,10,17,Tuesday,42,2017-42,1005.59,1011.47,1004.38,1009.13,2319700,1009.13,0.0027724009309870734,983.0321428571439,972.1748000000008
2017-10-18,2017,10,18,Wednesday,42,2017-42,1009.27,1022.31,996.55,997.0,2499700,997.0,-0.012020259851673987,985.9321428571438,972.3180000000009
2017-10-19,2017,10,19,Thursday,42,2017-42,990.0,991.05,980.24,986.61,3108200,986.61,-0.010421278483889185,987.7364285714295,972.4100000000009
2017-10-20,2017,10,20,Friday,42,2017-42,993.53,994.62,982.0,982.91,2365100,982.91,-0.0037502278123738852,989.4307142857152,972.929800000001
2017-10-23,2017,10,23,Monday,43,2017-43,986.73,986.78,962.5,966.3,3494100,966.3,-0.01689878605913797,990.0878571428581,972.8960000000011
2017-10-24,2017,10,24,Tuesday,43,2017-43,969.0,979.85,965.0,975.9,2723900,975.9,0.009934840880025497,990.8342857142865,972.7480000000011
2017-10-25,2017,10,25,Wednesday,43,2017-43,978.0,984.44,966.24,972.91,3033100,972.91,-0.0030638909670347436,990.2671428571437,972.5514000000012
2017-10-26,2017,10,26,Thursday,43,2017-43,980.33,982.9,968.55,972.43,5618700,972.43,-0.0004933452035635888,989.0421428571436,972.4364000000012
2017-10-27,2017,10,27,Friday,43,2017-43,1058.14,1105.58,1050.55,1100.95,16565000,1100.95,0.13216371303239272,996.8964285714294,975.244000000001
2017-10-30,2017,10,30,Monday,44,2017-44,1095.01,1122.79,1093.56,1110.85,6613100,1110.85,0.008992256554010147,1005.7285714285723,978.291600000001
2017-10-31,2017,10,31,Tuesday,44,2017-44,1109.0,1110.54,1101.12,1105.28,3477000,1105.28,-0.0050141300909013475,1013.6057142857152,981.331400000001
2017-11-01,2017,11,1,Wednesday,44,2017-44,1105.4,1108.97,1096.74,1103.68,3755500,1103.68,-0.0014475748620512707,1020.9450000000008,984.067000000001
2017-11-02,2017,11,2,Thursday,44,2017-44,1097.81,1101.94,1086.87,1094.22,3684900,1094.22,-0.008571399814651492,1027.4650000000008,986.791400000001
2017-11-03,2017,11,3,Friday,44,2017-44,1091.15,1112.68,1088.52,1111.6,3751500,1111.6,0.01588346525209583,1034.9835714285723,989.9744000000011
2017-11-06,2017,11,6,Monday,45,2017-45,1109.15,1125.41,1108.77,1120.66,3381100,1120.66,0.008150466708110926,1042.950000000001,993.4824000000011
2017-11-07,2017,11,7,Tuesday,45,2017-45,1124.74,1130.6,1117.5,1123.17,2689000,1123.17,0.002239760220825948,1051.9621428571438,997.0254000000011
2017-11-08,2017,11,8,Wednesday,45,2017-45,1122.82,1135.54,1119.11,1132.88,2581500,1132.88,0.008645138810319697,1062.410000000001,1000.601800000001
2017-11-09,2017,11,9,Thursday,45,2017-45,1125.96,1129.62,1115.77,1129.13,3732700,1129.13,-0.0033101475741801334,1072.8542857142868,1003.8326000000011
2017-11-10,2017,11,10,Friday,45,2017-45,1126.1,1131.75,1124.06,1125.35,2179900,1125.35,-0.0033477361158844587,1084.215000000001,1006.7276000000011
2017-11-13,2017,11,13,Monday,46,2017-46,1123.0,1139.9,1122.34,1129.17,2918400,1129.17,0.0033945603076821484,1095.1628571428582,1009.7460000000011
2017-11-14,2017,11,14,Tuesday,46,2017-46,1130.11,1138.0,1123.89,1136.84,3138400,1136.84,0.006792530421902976,1106.872142857144,1013.1774000000011
2017-11-15,2017,11,15,Wednesday,46,2017-46,1127.01,1131.75,1121.63,1126.69,3928700,1126.69,-0.008928279018356355,1117.8907142857151,1016.3552000000011
2017-11-16,2017,11,16,Thursday,46,2017-46,1130.16,1138.16,1130.05,1137.29,2213300,1137.29,0.009408176346209052,1120.4864285714295,1019.5116000000011
2017-11-17,2017,11,17,Friday,46,2017-46,1138.28,1138.8,1125.81,1129.88,2413400,1129.88,-0.006515518403551468,1121.8457142857153,1022.791200000001
2017-11-20,2017,11,20,Monday,47,2017-47,1129.77,1133.42,1122.55,1126.31,2163900,1126.31,-0.0031595800205640456,1123.347857142858,1025.758200000001
2017-11-21,2017,11,21,Tuesday,47,2017-47,1132.86,1140.0,1128.2,1139.49,2479400,1139.49,0.011701868007004013,1125.905714285715,1028.8964000000008
2017-11-22,2017,11,22,Wednesday,47,2017-47,1141.0,1160.27,1141.0,1156.16,3555300,1156.16,0.014629390418676502,1130.3300000000008,1032.027600000001
2017-11-24,2017,11,24,Friday,47,2017-47,1160.7,1186.84,1160.7,1186.0,3528000,1186.0,0.025809546203077627,1135.6442857142863,1035.903400000001
2017-11-27,2017,11,27,Monday,48,2017-48,1202.66,1213.41,1191.15,1195.83,6744000,1195.83,0.0082883271961951,1141.013571428572,1040.084200000001
2017-11-28,2017,11,28,Tuesday,48,2017-48,1204.88,1205.34,1188.52,1193.6,4559400,1193.6,-0.0018647972961868264,1146.0442857142864,1044.472400000001
2017-11-29,2017,11,29,Wednesday,48,2017-48,1194.8,1194.8,1145.19,1161.27,9257500,1161.27,-0.027086089741931163,1148.0721428571433,1048.300600000001
2017-11-30,2017,11,30,Thursday,48,2017-48,1167.1,1178.57,1160.0,1176.75,4509200,1176.75,0.013330216236012493,1151.4735714285719,1052.371400000001
2017-12-01,2017,12,1,Friday,48,2017-48,1172.05,1179.65,1152.0,1162.35,4107100,1162.35,-0.012237114437274266,1154.1164285714287,1056.3254000000009
2017-12-04,2017,12,4,Monday,49,2017-49,1173.85,1175.2,1128.0,1133.95,5931900,1133.95,-0.02443328172287018,1154.4578571428572,1059.9024000000009
2017-12-05,2017,12,5,Tuesday,49,2017-49,1128.26,1159.27,1124.74,1141.57,4079800,1141.57,0.006719868993611877,1154.7957142857144,1063.9380000000008
2017-12-06,2017,12,6,Wednesday,49,2017-49,1137.99,1155.89,1136.08,1152.35,2853300,1152.35,0.009443161439137482,1156.6285714285716,1068.2130000000006
2017-12-07,2017,12,7,Thursday,49,2017-49,1156.59,1163.19,1151.0,1159.79,2511600,1159.79,0.006456426983286523,1158.2357142857143,1072.3914000000007
2017-12-08,2017,12,8,Friday,49,2017-49,1170.4,1172.79,1157.1,1162.0,3050100,1162.0,0.0019054836333016745,1160.53,1076.5034000000007
2017-12-11,2017,12,11,Monday,50,2017-50,1164.6,1169.9,1157.0,1168.92,2363500,1168.92,0.005955287388392794,1163.5735714285713,1080.6548000000007
2017-12-12,2017,12,12,Tuesday,50,2017-50,1166.51,1173.6,1161.61,1165.08,2235900,1165.08,-0.0032851587330678944,1165.4014285714284,1084.7726000000007
2017-12-13,2017,12,13,Wednesday,50,2017-50,1170.0,1170.87,1160.27,1164.13,2616800,1164.13,-0.0008153527720894393,1165.970714285714,1088.9132000000006
2017-12-14,2017,12,14,Thursday,50,2017-50,1163.71,1177.93,1162.45,1174.26,3214300,1174.26,0.008701781450803026,1165.1321428571425,1093.0894000000008
2017-12-15,2017,12,15,Friday,50,2017-50,1179.03,1182.75,1169.33,1179.14,4778600,1179.14,0.004155812888311239,1163.9399999999996,1097.0552000000007
2017-12-18,2017,12,18,Monday,51,2017-51,1187.37,1194.78,1180.91,1190.58,2947600,1190.58,0.009701936380863918,1163.7242857142853,1101.0752000000007
2017-12-19,2017,12,19,Tuesday,51,2017-51,1189.15,1192.97,1179.14,1187.38,2587800,1187.38,-0.00268772471399481,1165.589285714285,1105.0030000000008
2017-12-20,2017,12,20,Wednesday,51,2017-51,1190.5,1191.0,1176.0,1177.62,2371200,1177.62,-0.008219786189332279,1165.651428571428,1108.811400000001
2017-12-21,2017,12,21,Thursday,51,2017-51,1175.9,1179.17,1167.64,1174.76,2123100,1174.76,-0.0024286148022459875,1166.5378571428564,1112.406600000001
2017-12-22,2017,12,22,Friday,51,2017-51,1172.08,1174.62,1167.83,1168.36,1585100,1168.36,-0.005447942014419893,1168.9957142857133,1115.755200000001
2017-12-26,2017,12,26,Tuesday,52,2017-52,1168.36,1178.32,1160.55,1176.76,2005200,1176.76,0.007189585846296254,1171.5092857142847,1119.231600000001
2017-12-27,2017,12,27,Wednesday,52,2017-52,1179.91,1187.29,1175.61,1182.26,1867200,1182.26,0.004673850194055751,1173.6457142857132,1122.750000000001
2017-12-28,2017,12,28,Thursday,52,2017-52,1189.0,1190.1,1184.38,1186.1,1841700,1186.1,0.0032479875734559016,1175.524999999999,1126.289400000001
2017-12-29,2017,12,29,Friday,52,2017-52,1182.35,1184.0,1167.5,1169.47,2688400,1169.47,-0.01402074464641756,1176.0585714285703,1129.738800000001
2018-01-02,2018,1,2,Tuesday,00,2018-00,1172.0,1190.0,1170.51,1189.01,2694500,1189.01,0.01670845729433479,1177.49357142857,1133.786800000001
2018-01-03,2018,1,3,Wednesday,00,2018-00,1188.3,1205.49,1188.3,1204.2,3108800,1204.2,0.012775284717110313,1180.287857142856,1138.212600000001
2018-01-04,2018,1,4,Thursday,00,2018-00,1205.0,1215.87,1204.66,1209.59,3022100,1209.59,0.004476013010291435,1183.5349999999987,1143.0784000000008
2018-01-05,2018,1,5,Friday,00,2018-00,1217.51,1229.14,1210.0,1229.14,3544700,1229.14,0.016162542167639904,1187.4549999999988,1148.143200000001
2018-01-08,2018,1,8,Monday,01,2018-01,1236.0,1253.08,1232.03,1246.87,4279500,1246.87,0.014424703660649518,1192.292857142856,1153.6224000000009
2018-01-09,2018,1,9,Tuesday,01,2018-01,1256.9,1259.33,1241.76,1252.7,3661300,1252.7,0.0046756727465717685,1196.729999999999,1159.2278000000008
2018-01-10,2018,1,10,Wednesday,01,2018-01,1245.15,1254.33,1237.23,1254.33,2686000,1254.33,0.0013011933793785069,1201.512142857142,1162.2954000000009
2018-01-11,2018,1,11,Thursday,01,2018-01,1259.74,1276.77,1256.46,1276.68,3125000,1276.68,0.017818355966359167,1208.5878571428564,1165.6120000000008
2018-01-12,2018,1,12,Friday,01,2018-01,1273.39,1305.76,1273.39,1305.2,5443700,1305.2,0.02233911102318742,1217.9049999999993,1169.6104000000007
2018-01-16,2018,1,16,Tuesday,02,2018-02,1323.0,1339.94,1292.3,1304.86,7220700,1304.86,-0.0002604702980621987,1227.6549999999993,1173.634000000001
2018-01-17,2018,1,17,Wednesday,02,2018-02,1312.24,1314.0,1280.88,1295.0,5253800,1295.0,-0.007556355058972786,1236.1007142857138,1177.6496000000009
2018-01-18,2018,1,18,Thursday,02,2018-02,1293.95,1304.6,1284.02,1293.32,4026900,1293.32,-0.0012973387729247055,1244.033571428571,1181.2840000000008
2018-01-19,2018,1,19,Friday,02,2018-02,1312.0,1313.0,1292.99,1294.58,4578500,1294.58,0.0009742444390812288,1251.7821428571426,1184.7624000000008
2018-01-22,2018,1,22,Monday,03,2018-03,1297.17,1327.45,1296.66,1327.31,4140100,1327.31,0.02528241101369244,1263.0564285714283,1188.8452000000007
2018-01-23,2018,1,23,Tuesday,03,2018-03,1338.09,1364.9,1337.34,1362.54,5169300,1362.54,0.02654238942939613,1275.4514285714286,1193.438400000001
2018-01-24,2018,1,24,Wednesday,03,2018-03,1374.82,1388.16,1338.0,1357.51,6807500,1357.51,-0.0036916561368250944,1286.4021428571427,1198.006000000001
2018-01-25,2018,1,25,Thursday,03,2018-03,1368.0,1378.34,1357.62,1377.95,4753000,1377.95,0.015056936051454306,1298.427857142857,1203.058000000001
2018-01-26,2018,1,26,Friday,03,2018-03,1392.01,1402.53,1380.91,1402.05,4857300,1402.05,0.017489820755647978,1310.7785714285712,1208.515600000001
2018-01-29,2018,1,29,Monday,04,2018-04,1409.18,1431.39,1400.44,1417.68,5701900,1417.68,0.011147965007295202,1322.9792857142857,1214.132400000001
2018-01-30,2018,1,30,Tuesday,04,2018-04,1403.17,1439.25,1392.0,1437.82,5871900,1437.82,0.014206232587816059,1336.2021428571427,1220.355000000001
2018-01-31,2018,1,31,Wednesday,04,2018-04,1451.3,1472.58,1450.04,1450.89,6424700,1450.89,0.009090198249863013,1350.2421428571429,1226.627000000001
2018-02-01,2018,2,1,Thursday,04,2018-04,1445.0,1459.88,1385.14,1390.0,9113800,1390.0,-0.04196735385431105,1358.3364285714285,1231.829400000001
2018-02-02,2018,2,2,Friday,04,2018-04,1477.39,1498.0,1414.0,1429.95,11125700,1429.95,0.02874097206609716,1367.2471428571428,1237.9022000000011
2018-02-05,2018,2,5,Monday,05,2018-05,1402.62,1458.98,1320.72,1390.0,11495000,1390.0,-0.027938006598856924,1373.3285714285714,1242.912400000001
2018-02-06,2018,2,6,Tuesday,05,2018-05,1361.46,1443.99,1351.79,1442.84,11066800,1442.84,0.03801436389950541,1383.8885714285714,1248.6460000000009
2018-02-07,2018,2,7,Wednesday,05,2018-05,1449.0,1460.99,1415.15,1416.78,7162700,1416.78,-0.01806155716557334,1392.7071428571428,1253.261600000001
2018-02-08,2018,2,8,Thursday,05,2018-05,1429.68,1433.75,1349.94,1350.5,8578600,1350.5,-0.046782159492866904,1396.7014285714286,1256.355000000001
2018-02-09,2018,2,9,Friday,05,2018-05,1373.49,1383.5,1265.93,1339.6,14141500,1339.6,-0.008071102861208823,1397.5792857142856,1259.2750000000008
2018-02-12,2018,2,12,Monday,06,2018-06,1364.67,1393.81,1344.01,1386.23,6738900,1386.23,0.03480890245792723,1399.2714285714283,1263.774200000001
2018-02-13,2018,2,13,Tuesday,06,2018-06,1385.93,1419.72,1383.53,1414.51,5917900,1414.51,0.020400676435602838,1403.342857142857,1268.529400000001
2018-02-14,2018,2,14,Wednesday,06,2018-06,1406.25,1452.06,1403.36,1451.05,5959200,1451.05,0.02583229444134827,1408.5642857142852,1274.3034000000011
2018-02-15,2018,2,15,Thursday,06,2018-06,1466.89,1468.94,1436.84,1461.76,5652700,1461.76,0.007380834965788674,1412.8292857142853,1280.8596000000011
2018-02-16,2018,2,16,Friday,06,2018-06,1457.37,1465.8,1446.56,1448.69,4472600,1448.69,-0.0089413229750831,1415.044285714285,1287.0020000000013
2018-02-20,2018,2,20,Tuesday,07,2018-07,1446.49,1488.77,1446.49,1468.35,6499200,1468.35,0.013570905421351531,1417.2249999999992,1293.3220000000015
2018-02-21,2018,2,21,Wednesday,07,2018-07,1485.0,1503.49,1478.92,1482.92,6304400,1482.92,0.009922749073197457,1419.5128571428565,1299.7846000000015
2018-02-22,2018,2,22,Thursday,07,2018-07,1495.36,1502.54,1475.76,1485.34,4858100,1485.34,0.0016318626785580825,1426.3228571428567,1306.2514000000017
2018-02-23,2018,2,23,Friday,07,2018-07,1495.34,1500.0,1486.5,1500.0,4418100,1500.0,0.009869817359685173,1431.326428571428,1312.8730000000016
2018-02-26,2018,2,26,Monday,08,2018-08,1509.2,1522.84,1507.0,1521.95,4955000,1521.95,0.014633300781250025,1440.751428571428,1320.0104000000015
2018-02-27,2018,2,27,Tuesday,08,2018-08,1524.5,1526.78,1507.21,1511.98,4808800,1511.98,-0.006550787491696575,1445.6899999999994,1326.9674000000014
2018-02-28,2018,2,28,Wednesday,08,2018-08,1519.51,1528.7,1512.0,1512.45,4515000,1512.45,0.0003108313001467522,1452.5235714285711,1333.7312000000013
2018-03-01,2018,3,1,Thursday,08,2018-08,1513.6,1518.49,1465.0,1493.45,6835200,1493.45,-0.012562399162549753,1462.7342857142853,1340.0174000000013
2018-03-02,2018,3,2,Friday,08,2018-08,1469.1,1501.05,1455.01,1500.25,6587600,1500.25,0.004553248552312761,1474.2092857142854,1346.2108000000014
2018-03-05,2018,3,5,Monday,09,2018-09,1494.24,1525.38,1481.0,1523.61,5233900,1523.61,0.015570728446300697,1484.0221428571426,1352.9354000000012
2018-03-06,2018,3,6,Tuesday,09,2018-09,1533.2,1542.13,1528.0,1537.64,4561700,1537.64,0.009208412541112043,1492.8171428571427,1360.1358000000014
2018-03-07,2018,3,7,Wednesday,09,2018-09,1526.52,1545.9,1522.51,1545.0,4174100,1545.0,0.004786546448744211,1499.527857142857,1367.5406000000014
2018-03-08,2018,3,8,Thursday,09,2018-09,1550.0,1554.88,1545.25,1551.86,3862600,1551.86,0.0044401199686487924,1505.9635714285716,1375.2106000000015
2018-03-09,2018,3,9,Friday,09,2018-09,1563.5,1578.94,1559.08,1578.89,4534300,1578.89,0.017417827350417525,1515.2635714285716,1383.2532000000015
2018-03-12,2018,3,12,Monday,10,2018-10,1592.6,1605.33,1586.7,1598.39,5174200,1598.39,0.012350448618387189,1524.552142857143,1391.5758000000017
2018-03-13,2018,3,13,Tuesday,10,2018-10,1615.96,1617.54,1578.01,1588.18,6531900,1588.18,-0.006387653103392066,1532.0707142857148,1399.6174000000015
2018-03-14,2018,3,14,Wednesday,10,2018-10,1597.0,1606.44,1590.89,1591.0,4259400,1591.0,0.0017755834941217685,1539.6178571428575,1408.0480000000014
2018-03-15,2018,3,15,Thursday,10,2018-10,1595.0,1596.91,1578.11,1582.32,4069700,1582.32,-0.005455722005617503,1545.4978571428576,1415.9142000000015
2018-03-16,2018,3,16,Friday,10,2018-10,1583.45,1589.44,1567.5,1571.68,5425000,1571.68,-0.0067242358936814295,1549.0500000000004,1423.2638000000015
2018-03-19,2018,3,19,Monday,11,2018-11,1554.53,1561.66,1525.35,1544.93,6580800,1544.93,-0.017020003490430424,1551.4035714285717,1429.9706000000015
2018-03-20,2018,3,20,Tuesday,11,2018-11,1550.34,1587.0,1545.41,1586.51,4581600,1586.51,0.026913811375998575,1556.6935714285717,1437.1180000000013
2018-03-21,2018,3,21,Wednesday,11,2018-11,1586.45,1590.0,1563.17,1581.86,4750800,1581.86,-0.002930977041077365,1563.0085714285717,1443.8178000000014
2018-03-22,2018,3,22,Thursday,11,2018-11,1565.47,1573.85,1542.4,1544.92,6320600,1544.92,-0.023352219379922046,1566.1992857142857,1449.6622000000016
2018-03-23,2018,3,23,Friday,11,2018-11,1539.01,1549.02,1495.36,1495.56,8006000,1495.56,-0.03194986403665934,1564.1957142857143,1454.4868000000015
2018-03-26,2018,3,26,Monday,12,2018-12,1530.0,1556.99,1499.25,1555.86,5624700,1555.86,0.04031929470924189,1565.497142857143,1460.0704000000014
